from_stop_id,to_stop_id,transfer_type,min_transfer_time
12046,10267,2,0
12046,3668,2,0
12046,1379,2,0
10267,3668,2,0
10267,1379,2,0
10267,9109,2,0
1693,10267,2,0
3668,10267,2,0
10267,901,2,0
12046,9109,2,0
12046,901,2,0
12046,4367,2,0
12046,10627,2,0
12046,11453,2,0
12046,1035,2,0
10267,4367,2,0
10267,10627,2,0
10267,11453,2,0
10267,1035,2,0
1693,11963,2,0
1693,1379,2,0
8910,2125,2,0
8910,4287,2,0
8910,8153,2,0
8910,832,2,0
