route_id,service_id,direction_id,trip_id
101,4,0,45847
101,4,0,45864
101,4,0,46361
101,4,0,49052
101,4,0,50001
101,4,0,50379
101,4,0,50448
101,4,0,50668
101,4,0,50725
101,4,0,52010
101,4,0,52678
101,4,0,53404
101,4,0,53418
101,4,0,54311
101,4,0,5508
101,4,0,56474
101,4,0,57509
101,4,0,57588
101,4,0,58592
101,4,0,58756
101,4,0,58818
101,4,0,59136
101,4,0,60194
101,4,0,60810
101,4,0,61050
101,4,0,61152
101,4,0,61393
101,4,0,61403
101,4,0,61595
101,4,0,61909
101,4,0,62608
101,4,0,62812
101,4,0,63327
101,4,0,63478
101,4,0,63551
101,4,0,64936
101,4,0,65165
101,4,0,65476
101,4,0,65498
101,4,0,66460
101,4,0,66573
101,4,0,67237
101,4,0,7162
101,4,0,7307
101,4,0,912
101,45,0,10747
101,45,0,11983
101,45,0,12007
101,45,0,12592
101,45,0,12723
101,45,0,13830
101,45,0,13978
101,45,0,24172
101,45,0,25545
101,45,0,28751
101,45,0,33168
101,45,0,35442
101,45,0,3994
101,45,0,42494
101,45,0,49329
101,45,0,4977
101,45,0,55643
101,45,0,58737
101,45,0,58991
101,45,0,59854
101,45,0,62366
101,45,0,62693
101,45,0,66456
101,59,0,20922
101,59,0,3062
101,59,0,5401
101,63,0,49150
101,8,0,10004
101,8,0,10151
101,8,0,10464
101,8,0,10587
101,8,0,11194
101,8,0,11899
101,8,0,1206
101,8,0,12149
101,8,0,12368
101,8,0,12618
101,8,0,12910
101,8,0,13007
101,8,0,13083
101,8,0,13288
101,8,0,13434
101,8,0,13451
101,8,0,13517
101,8,0,141
101,8,0,14109
101,8,0,14245
101,8,0,14768
101,8,0,15026
101,8,0,15830
101,8,0,1597
101,8,0,16001
101,8,0,16048
101,8,0,167
101,8,0,16920
101,8,0,16991
101,8,0,17037
101,8,0,17206
101,8,0,17211
101,8,0,17215
101,8,0,18027
101,8,0,18144
101,8,0,18224
101,8,0,18261
101,8,0,18430
101,8,0,18833
101,8,0,1901
101,8,0,19090
101,8,0,19151
101,8,0,19285
101,8,0,19590
101,8,0,19623
101,8,0,19645
101,8,0,19871
101,8,0,19894
101,8,0,20001
101,8,0,20237
101,8,0,20429
101,8,0,20472
101,8,0,2091
101,8,0,21199
101,8,0,21276
101,8,0,21854
101,8,0,22627
101,8,0,22671
101,8,0,22902
101,8,0,23043
101,8,0,23252
101,8,0,23414
101,8,0,23415
101,8,0,23990
101,8,0,24122
101,8,0,24254
101,8,0,24448
101,8,0,25008
101,8,0,25254
101,8,0,25278
101,8,0,2529
101,8,0,25315
101,8,0,25365
101,8,0,2555
101,8,0,25678
101,8,0,26138
101,8,0,26405
101,8,0,26475
101,8,0,26636
101,8,0,26687
101,8,0,26770
101,8,0,27910
101,8,0,28035
101,8,0,28240
101,8,0,28635
101,8,0,2876
101,8,0,28799
101,8,0,28960
101,8,0,29026
101,8,0,29369
101,8,0,29494
101,8,0,29562
101,8,0,29817
101,8,0,29974
101,8,0,29999
101,8,0,30092
101,8,0,30457
101,8,0,3061
101,8,0,30764
101,8,0,3077
101,8,0,30934
101,8,0,31962
101,8,0,32273
101,8,0,3257
101,8,0,32967
101,8,0,33115
101,8,0,33439
101,8,0,33552
101,8,0,33722
101,8,0,33879
101,8,0,33966
101,8,0,34801
101,8,0,34854
101,8,0,34975
101,8,0,34979
101,8,0,35655
101,8,0,35903
101,8,0,35919
101,8,0,36136
101,8,0,36288
101,8,0,36584
101,8,0,37101
101,8,0,37578
101,8,0,3767
101,8,0,37704
101,8,0,37964
101,8,0,37994
101,8,0,38555
101,8,0,3882
101,8,0,39889
101,8,0,40463
101,8,0,40802
101,8,0,40982
101,8,0,41406
101,8,0,42037
101,8,0,42513
101,8,0,43474
101,8,0,43683
101,8,0,43690
101,8,0,43764
101,8,0,45777
101,8,0,46764
101,8,0,46807
101,8,0,46838
101,8,0,47290
101,8,0,47366
101,8,0,47679
101,8,0,48079
101,8,0,48859
101,8,0,49755
101,8,0,50098
101,8,0,5011
101,8,0,50704
101,8,0,50979
101,8,0,51522
101,8,0,5193
101,8,0,52500
101,8,0,52511
101,8,0,52807
101,8,0,53054
101,8,0,53105
101,8,0,53485
101,8,0,53646
101,8,0,53942
101,8,0,53964
101,8,0,54255
101,8,0,54312
101,8,0,54493
101,8,0,54686
101,8,0,55264
101,8,0,55292
101,8,0,55814
101,8,0,55962
101,8,0,56059
101,8,0,56243
101,8,0,56531
101,8,0,56644
101,8,0,56708
101,8,0,5671
101,8,0,56921
101,8,0,5737
101,8,0,58817
101,8,0,59585
101,8,0,59704
101,8,0,59839
101,8,0,59934
101,8,0,60934
101,8,0,61034
101,8,0,62164
101,8,0,62495
101,8,0,62837
101,8,0,63429
101,8,0,64159
101,8,0,64958
101,8,0,64974
101,8,0,65569
101,8,0,65626
101,8,0,65801
101,8,0,65806
101,8,0,65935
101,8,0,6622
101,8,0,66330
101,8,0,66743
101,8,0,67122
101,8,0,67179
101,8,0,67744
101,8,0,728
101,8,0,7282
101,8,0,7697
101,8,0,7786
101,8,0,7930
101,8,0,8150
101,8,0,8155
101,8,0,8244
101,8,0,8639
101,8,0,9324
101,8,0,9412
101,80,0,15077
101,80,0,50309
101,98,0,13588
101,98,0,22441
101,98,0,45354
101,98,0,49507
101,98,0,54444
101,98,0,55799
102,106,0,35871
102,11,0,36687
102,12,0,23750
102,12,0,44013
102,12,0,54260
102,12,0,954
102,13,0,50957
102,13,0,62483
102,13,0,64995
102,13,0,7130
102,16,0,38100
102,18,0,40292
102,19,0,10826
102,19,0,12747
102,19,0,16053
102,19,0,26832
102,19,0,29930
102,19,0,3702
102,19,0,60379
102,19,0,60413
102,2,0,12738
102,2,0,15807
102,2,0,16543
102,2,0,18647
102,2,0,19085
102,2,0,21994
102,2,0,29903
102,2,0,35240
102,2,0,47014
102,2,0,4848
102,2,0,4989
102,2,0,50742
102,2,0,65992
102,2,0,66108
102,2,0,66977
102,2,0,7713
102,2,0,8899
102,20,0,13307
102,20,0,13970
102,20,0,20840
102,20,0,29738
102,20,0,48995
102,20,0,50956
102,20,0,59893
102,20,0,60869
102,20,0,60950
102,21,0,28267
102,25,0,20296
102,26,0,64681
102,28,0,11317
102,28,0,21301
102,28,0,35336
102,28,0,36215
102,28,0,51415
102,28,0,58470
102,28,0,59803
102,28,0,65903
102,29,0,31907
102,29,0,45893
102,29,0,48157
102,29,0,53425
102,29,0,5873
102,29,0,58937
102,32,0,52136
102,32,0,53185
102,32,0,63316
102,36,0,19243
102,36,0,4490
102,4,0,10028
102,4,0,11181
102,4,0,12379
102,4,0,16296
102,4,0,16735
102,4,0,18655
102,4,0,19041
102,4,0,1989
102,4,0,20068
102,4,0,24974
102,4,0,26254
102,4,0,26928
102,4,0,28558
102,4,0,29592
102,4,0,29772
102,4,0,2999
102,4,0,3072
102,4,0,3100
102,4,0,32199
102,4,0,32959
102,4,0,33070
102,4,0,33202
102,4,0,34400
102,4,0,34897
102,4,0,35403
102,4,0,35577
102,4,0,35636
102,4,0,35880
102,4,0,36620
102,4,0,37095
102,4,0,38730
102,4,0,38842
102,4,0,39840
102,4,0,40951
102,4,0,41965
102,4,0,43463
102,4,0,43922
102,4,0,44784
102,4,0,44919
102,4,0,46532
102,4,0,4661
102,4,0,48129
102,4,0,48167
102,4,0,49249
102,4,0,5034
102,4,0,5179
102,4,0,51930
102,4,0,53852
102,4,0,55028
102,4,0,55247
102,4,0,56860
102,4,0,56929
102,4,0,57771
102,4,0,58889
102,4,0,60216
102,4,0,60758
102,4,0,63324
102,4,0,64145
102,4,0,65776
102,4,0,66717
102,4,0,67712
102,4,0,7840
102,41,0,4100
102,47,0,23406
102,5,0,13716
102,5,0,14702
102,5,0,16125
102,5,0,17
102,5,0,17478
102,5,0,18371
102,5,0,18555
102,5,0,20923
102,5,0,20970
102,5,0,27865
102,5,0,28812
102,5,0,28895
102,5,0,28898
102,5,0,32782
102,5,0,33156
102,5,0,33441
102,5,0,33645
102,5,0,34322
102,5,0,40305
102,5,0,42837
102,5,0,42979
102,5,0,44107
102,5,0,48421
102,5,0,49104
102,5,0,50936
102,5,0,50960
102,5,0,52552
102,5,0,55703
102,5,0,58993
102,5,0,6331
102,5,0,63863
102,5,0,64476
102,5,0,64589
102,5,0,66118
102,5,0,8049
102,5,0,9469
102,51,0,17147
102,54,0,11435
102,54,0,21900
102,54,0,3391
102,57,0,518
102,6,0,10049
102,6,0,18164
102,6,0,22281
102,6,0,28956
102,6,0,29252
102,6,0,32310
102,6,0,45773
102,6,0,47195
102,6,0,48078
102,6,0,57487
102,6,0,57797
102,6,0,66881
102,63,0,52723
102,8,0,13527
102,8,0,14667
102,8,0,16712
102,8,0,16960
102,8,0,17886
102,8,0,18759
102,8,0,19736
102,8,0,21356
102,8,0,23982
102,8,0,24929
102,8,0,31182
102,8,0,32859
102,8,0,32973
102,8,0,33158
102,8,0,33300
102,8,0,33758
102,8,0,37439
102,8,0,40491
102,8,0,47535
102,8,0,47980
102,8,0,49818
102,8,0,50739
102,8,0,51789
102,8,0,56565
102,8,0,57862
102,8,0,60770
102,8,0,61815
102,8,0,65352
103,117,0,47613
103,16,0,30153
103,20,0,23522
103,28,0,57178
103,29,0,14203
103,29,0,17586
103,29,0,43577
103,29,0,496
103,29,0,53539
103,29,0,54278
103,29,0,58361
103,29,0,64430
103,29,0,8526
103,3,0,10166
103,3,0,8507
103,4,0,11499
103,4,0,12742
103,4,0,14524
103,4,0,16199
103,4,0,1648
103,4,0,2073
103,4,0,22173
103,4,0,26202
103,4,0,26659
103,4,0,28372
103,4,0,29714
103,4,0,30749
103,4,0,32744
103,4,0,35481
103,4,0,3789
103,4,0,3850
103,4,0,3950
103,4,0,40906
103,4,0,42503
103,4,0,44247
103,4,0,45391
103,4,0,45563
103,4,0,45651
103,4,0,50139
103,4,0,52035
103,4,0,5736
103,4,0,59129
103,4,0,6237
103,4,0,6415
103,5,0,13256
103,5,0,18582
103,5,0,20855
103,5,0,22751
103,5,0,26268
103,5,0,27028
103,5,0,27464
103,5,0,28466
103,5,0,29755
103,5,0,33890
103,5,0,34639
103,5,0,36095
103,5,0,37137
103,5,0,38587
103,5,0,38897
103,5,0,40242
103,5,0,42666
103,5,0,54574
103,5,0,56533
103,5,0,57825
103,5,0,57864
103,5,0,58957
103,5,0,61851
103,5,0,65469
103,5,0,6738
103,59,0,36943
103,6,0,16489
103,6,0,23207
103,6,0,23272
103,6,0,48140
103,6,0,52762
103,6,0,6046
103,6,0,65294
103,6,0,6540
103,8,0,1445
103,8,0,15516
103,8,0,29679
103,8,0,31337
103,8,0,37073
103,8,0,4376
103,8,0,45024
103,8,0,50123
103,8,0,50316
104,11,0,10333
104,11,0,10924
104,11,0,15212
104,11,0,16956
104,11,0,18452
104,11,0,2219
104,11,0,30180
104,11,0,33080
104,11,0,34624
104,11,0,36649
104,11,0,39391
104,11,0,46375
104,11,0,48194
104,11,0,50349
104,11,0,52925
104,11,0,5565
104,11,0,61511
104,11,0,62497
104,11,0,62944
104,11,0,64501
104,11,0,66564
104,11,0,67478
104,11,0,8668
104,12,0,10862
104,12,0,15715
104,12,0,19422
104,12,0,20644
104,12,0,20758
104,12,0,25022
104,12,0,32339
104,12,0,34021
104,12,0,35552
104,12,0,41083
104,12,0,41441
104,12,0,43765
104,12,0,46004
104,12,0,48648
104,12,0,55193
104,12,0,55473
104,12,0,61749
104,12,0,62136
104,12,0,66350
104,12,0,66469
104,12,0,67063
104,12,0,67082
104,12,0,8245
104,12,0,9738
104,13,0,13485
104,13,0,17309
104,13,0,17409
104,13,0,18639
104,13,0,18944
104,13,0,2101
104,13,0,24636
104,13,0,25310
104,13,0,27761
104,13,0,30740
104,13,0,3105
104,13,0,32452
104,13,0,33283
104,13,0,3618
104,13,0,37300
104,13,0,38979
104,13,0,39125
104,13,0,45639
104,13,0,47910
104,13,0,50211
104,13,0,56573
104,13,0,58080
104,13,0,64558
104,13,0,8418
104,19,0,10009
104,19,0,10550
104,19,0,10863
104,19,0,11465
104,19,0,11744
104,19,0,12377
104,19,0,12460
104,19,0,13440
104,19,0,13582
104,19,0,13676
104,19,0,13920
104,19,0,14116
104,19,0,15136
104,19,0,1603
104,19,0,1630
104,19,0,16503
104,19,0,16662
104,19,0,16835
104,19,0,17323
104,19,0,17572
104,19,0,17627
104,19,0,18292
104,19,0,18297
104,19,0,18606
104,19,0,19152
104,19,0,19170
104,19,0,19262
104,19,0,19996
104,19,0,20141
104,19,0,2110
104,19,0,21465
104,19,0,22243
104,19,0,22409
104,19,0,23203
104,19,0,23511
104,19,0,23941
104,19,0,24305
104,19,0,24693
104,19,0,24849
104,19,0,25729
104,19,0,25947
104,19,0,26375
104,19,0,26524
104,19,0,26838
104,19,0,26967
104,19,0,27308
104,19,0,27839
104,19,0,27915
104,19,0,28780
104,19,0,29201
104,19,0,29289
104,19,0,30068
104,19,0,30156
104,19,0,30676
104,19,0,31076
104,19,0,31980
104,19,0,32221
104,19,0,32261
104,19,0,32295
104,19,0,32430
104,19,0,33029
104,19,0,33633
104,19,0,35056
104,19,0,353
104,19,0,35428
104,19,0,35973
104,19,0,36731
104,19,0,37464
104,19,0,37593
104,19,0,37706
104,19,0,38147
104,19,0,38669
104,19,0,38762
104,19,0,38779
104,19,0,39375
104,19,0,39642
104,19,0,39734
104,19,0,4003
104,19,0,40716
104,19,0,41439
104,19,0,41950
104,19,0,41956
104,19,0,42692
104,19,0,43148
104,19,0,43599
104,19,0,44406
104,19,0,44693
104,19,0,45402
104,19,0,4564
104,19,0,45753
104,19,0,45827
104,19,0,46963
104,19,0,47320
104,19,0,47464
104,19,0,4758
104,19,0,47740
104,19,0,47958
104,19,0,48105
104,19,0,48214
104,19,0,48346
104,19,0,48496
104,19,0,48584
104,19,0,48595
104,19,0,48596
104,19,0,49190
104,19,0,49593
104,19,0,4983
104,19,0,49847
104,19,0,50068
104,19,0,50540
104,19,0,50751
104,19,0,5175
104,19,0,51919
104,19,0,52562
104,19,0,53092
104,19,0,53203
104,19,0,53239
104,19,0,53368
104,19,0,53570
104,19,0,53628
104,19,0,54120
104,19,0,54235
104,19,0,5446
104,19,0,54643
104,19,0,54843
104,19,0,5519
104,19,0,55664
104,19,0,5574
104,19,0,55768
104,19,0,55945
104,19,0,56127
104,19,0,56170
104,19,0,56264
104,19,0,5635
104,19,0,56710
104,19,0,57077
104,19,0,57703
104,19,0,57793
104,19,0,58819
104,19,0,59213
104,19,0,5977
104,19,0,59857
104,19,0,60409
104,19,0,61045
104,19,0,6122
104,19,0,61263
104,19,0,6164
104,19,0,61821
104,19,0,61924
104,19,0,62212
104,19,0,62530
104,19,0,62630
104,19,0,62932
104,19,0,63084
104,19,0,64203
104,19,0,64308
104,19,0,64401
104,19,0,6490
104,19,0,65521
104,19,0,65687
104,19,0,65906
104,19,0,65998
104,19,0,66010
104,19,0,66175
104,19,0,6636
104,19,0,66418
104,19,0,66507
104,19,0,66771
104,19,0,67102
104,19,0,67163
104,19,0,67204
104,19,0,67853
104,19,0,704
104,19,0,7546
104,19,0,7853
104,19,0,7869
104,19,0,8278
104,19,0,8344
104,19,0,8470
104,19,0,8482
104,19,0,8846
104,19,0,9215
104,19,0,986
104,2,0,10733
104,2,0,1137
104,2,0,14371
104,2,0,1497
104,2,0,23072
104,2,0,27363
104,2,0,33172
104,2,0,35592
104,2,0,35717
104,2,0,39722
104,2,0,52180
104,2,0,53141
104,2,0,53899
104,2,0,63265
104,2,0,63421
104,2,0,67616
104,28,0,28859
104,28,0,29280
104,28,0,32424
104,28,0,3553
104,28,0,35708
104,28,0,42885
104,28,0,43177
104,28,0,45074
104,28,0,47268
104,28,0,48217
104,28,0,51297
104,28,0,51674
104,28,0,5666
104,28,0,61136
104,28,0,62864
104,28,0,6632
104,28,0,8146
104,28,0,8424
104,32,0,1069
104,32,0,12244
104,32,0,14455
104,32,0,18624
104,32,0,2094
104,32,0,2704
104,32,0,43509
104,32,0,48035
104,32,0,4889
104,32,0,51421
104,32,0,51504
104,32,0,55205
104,32,0,57305
104,32,0,61005
104,32,0,6473
104,32,0,66429
104,32,0,66569
104,32,0,7342
104,32,0,9486
104,36,0,1696
104,36,0,23566
104,36,0,27362
104,36,0,33369
104,36,0,41346
104,36,0,4410
104,36,0,4953
104,36,0,61822
104,36,0,64356
104,36,0,8728
104,4,0,10642
104,4,0,1150
104,4,0,11965
104,4,0,121
104,4,0,12374
104,4,0,12507
104,4,0,12825
104,4,0,12876
104,4,0,13199
104,4,0,14373
104,4,0,14816
104,4,0,15366
104,4,0,16693
104,4,0,1704
